sha256,original,duplicate
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0033.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0034.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0035.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0037.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0038.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0039.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0041.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0042.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0047.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0048.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0049.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0069.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0070.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0098.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0119.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0120.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0128.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0141.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0142.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0143.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0144.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0151.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0152.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0153.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0154.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0155.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0158.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0159.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0160.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0161.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0162.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0275.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/033_Health_Bulletin_2017/table_0276.csv
0438e01878171464a4cd4b64d2bf0337e17de925c05f94947872cd562a1816bf,cleaned_tables/033_Health_Bulletin_2017/table_0003.csv,cleaned_tables/034_Health_Bulletin_2016/table_0007.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0083.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0084.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0085.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0086.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0087.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0103.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0104.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0105.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0106.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0107.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0108.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0109.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0110.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0111.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0112.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0113.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0114.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0115.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0116.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0117.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0118.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0119.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0120.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0121.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0122.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0123.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0124.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0125.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0126.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0127.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0128.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0129.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0130.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0131.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0132.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0133.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0134.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0136.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0137.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0138.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0139.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0150.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0151.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/034_Health_Bulletin_2016/table_0152.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0003.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0006.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0007.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0008.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0009.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0010.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0011.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0012.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0013.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0014.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0015.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0016.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0017.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0018.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0019.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0020.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0021.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0022.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0023.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0024.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0025.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0026.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0027.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0028.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0031.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0035.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0036.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0037.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0038.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0039.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0040.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0041.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0042.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0043.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0044.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0045.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0046.csv
01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,cleaned_tables/021_Prevention_and_Management_of_Mental_Health_Conditions_in_Bangladesh/table_004.csv,cleaned_tables/035_Health_Bulletin_2015/table_0047.csv
