raw_file,raw_sha256,source_document,source_page,trace_status,parse_status,data_rows,columns,ragged_rows,blank_headers,duplicate_headers,numeric_headers,placeholder_headers,blank_cells,blank_cell_ratio,empty_rows,empty_columns,multiline_cells,replacement_character_cells,control_character_cells,mojibake_cells,mixed_script_cells,suspicious_ocr_cells,structure_status,ocr_status,cleaning_quality_status,mapping_status,sql_load_eligible,loaded_rows,corrected_or_screened_output,overall_status,decision_reasons,raw_retention_policy
extracted_tables/037_Health_Bulletin_2013/table_0151.csv,eade34d4f76941d280524a28db3b37856edc2b9982ba79a6ac8be61bcb8d06f7,037_Health_Bulletin_2013.pdf,160,recovered_exact_table_hash,ok,9,2,0,0,0,2,2,5,0.277778,0,0,10,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0151.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0152.csv,f63c919ecdc888519451072a0e9ee855b76abe92958ae259b65cb6c92e1db1ab,037_Health_Bulletin_2013.pdf,161,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,17,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0152.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0153.csv,b224d3d2106a25a574defdcf3af0f4fbdb25c8643f97d093f70b569e891362a8,037_Health_Bulletin_2013.pdf,162,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,17,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0153.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0154.csv,fb8bd279724998b1e86eef89e986d47c38ad39a19295e9210eb3ebb02f81ff3f,037_Health_Bulletin_2013.pdf,163,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,17,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0154.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0155.csv,98acd6f177a806080ddf0145578f283456827e928042af53efe4f809c0e8fde4,037_Health_Bulletin_2013.pdf,164,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,17,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0155.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0156.csv,0b45a07c63f279393c346f59797495fced30a85ef2ccc5fc608daf2471df5692,037_Health_Bulletin_2013.pdf,165,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,17,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0156.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0157.csv,8b84b512d32190ff956d04be5d9e3e73c282ed0638be0daf21e965fc013c4e29,037_Health_Bulletin_2013.pdf,166,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,17,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0157.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0158.csv,8598b3c1ee3f3b62737cc885fccd59554e0c9498a8778326a6be299a9ef3598a,037_Health_Bulletin_2013.pdf,167,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,15,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0158.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0159.csv,1ae670defdb7a9aaed5a1b0d07244908ff13d7d0484957d74833eab9d457fac7,037_Health_Bulletin_2013.pdf,173,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,0,0.0,0,0,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0159.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0160.csv,683b8c45557f6da3cf5598e373b11cb4520b718febf5b4a9a7ded09686539a2c,037_Health_Bulletin_2013.pdf,173,recovered_conservative_token_match,ok,2,5,0,0,0,5,5,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0160.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0161.csv,f2c12d985eae3959d729f4d4fdd81a7ef148682feeef64f9426e57dae3480467,037_Health_Bulletin_2013.pdf,173,recovered_conservative_token_match,ok,4,7,0,0,0,7,7,10,0.357143,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0161.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0162.csv,67b17c63c6f0c36afb09abde73af4127b6c517eaa9ecc74f84b90973ec635e5e,037_Health_Bulletin_2013.pdf,174,recovered_conservative_token_match,ok,2,5,0,0,0,5,5,0,0.0,0,0,10,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0162.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0163.csv,4c65198ce1335478f07fe91ab6716bdd76725de4f9cf1659f10dc9b1ec0e2bc5,037_Health_Bulletin_2013.pdf,174,recovered_exact_table_hash,ok,7,3,0,0,0,3,3,2,0.095238,0,0,13,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0163.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0164.csv,be874585ed52796151d3fca5be191f05f15aa20cc0f587bd71879ba0d3fad9d5,037_Health_Bulletin_2013.pdf,174,recovered_exact_table_hash,ok,5,3,0,0,0,3,3,6,0.4,2,0,6,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0164.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0165.csv,68261743f6aa9080a2ad647e40b2f58b419b67bcc6f93542a9062c97262c2aaa,037_Health_Bulletin_2013.pdf,175,recovered_exact_table_hash,ok,6,3,0,0,0,3,3,6,0.333333,2,0,9,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0165.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_rows;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0166.csv,106910f553e2c492947d609056ca2ccfc96c452ebb0840d3b86a3b2d01bdfb5c,037_Health_Bulletin_2013.pdf,176,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0166.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0167.csv,2e4d8091c96a787320dbbd8ca99ce4284132e582f43e65de4f30701567e8c312,037_Health_Bulletin_2013.pdf,176,recovered_exact_table_hash,ok,10,3,0,0,0,3,3,4,0.133333,0,0,22,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0167.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0168.csv,806c972409f64ce117e7f13a861a5dbf3fe13f96e0d637616a43ff0265f67f83,037_Health_Bulletin_2013.pdf,177,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,2,0.074074,0,0,22,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0168.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0169.csv,17b354b93ffe9b0d372dfd8640d00b34794713cf780d409b5367c1acd2156904,037_Health_Bulletin_2013.pdf,177,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0169.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0170.csv,14b9e5fa2b9f19023f089649d1795dbcb7c77be40590030409bb775a40653999,037_Health_Bulletin_2013.pdf,179,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,1,0.111111,0,0,6,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0170.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0171.csv,97bd98d58cb6870005df4294d1b98439fd7de5fa315c882628ff67f57180a9eb,037_Health_Bulletin_2013.pdf,179,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0171.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0172.csv,5c06090dea42dea8452d502903dab6476d22e4193f48004f9ef42811fe85bb19,037_Health_Bulletin_2013.pdf,179,recovered_conservative_token_match,ok,2,9,0,0,0,9,9,0,0.0,0,0,0,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0172.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0173.csv,8f9e8395ac7acb3d1eebb214ff1e3435a79268714df9829e86d3d033ba87a36d,037_Health_Bulletin_2013.pdf,180,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,1,0.111111,0,0,4,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0173.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0174.csv,db5215fd5bad9ab67fae64d42832d3d65f5f8874c09058b86e76e73ef82a812d,037_Health_Bulletin_2013.pdf,180,recovered_conservative_token_match,ok,3,5,0,0,0,5,5,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0174.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0175.csv,2ef2d4ea8623b7ac69d9885d29792a6b392c33cc2aae71bd1e627c67697c2875,037_Health_Bulletin_2013.pdf,181,recovered_conservative_token_match,ok,3,5,0,0,0,5,5,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0175.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0176.csv,917150de951720313dd103d3d4905a3e32e941a4dbe6e54c4f1dc5b956e75eb5,037_Health_Bulletin_2013.pdf,181,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,0,0.0,0,0,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0176.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0177.csv,43d9d0668b71db6404bd9e4ba21357425c071dd5c93cf5030a52abf313c56441,037_Health_Bulletin_2013.pdf,181,recovered_exact_table_hash,ok,7,3,0,0,0,3,3,0,0.0,0,0,18,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0177.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0178.csv,c448adcc8428b92d784c3a1e3726254b1728eb109aef853aba50630d0dc84c40,037_Health_Bulletin_2013.pdf,213,recovered_exact_table_hash,ok,20,3,0,0,0,3,3,8,0.133333,0,0,25,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0178.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0179.csv,56d3871bea5e626f4667600d4d190b88ee673d504e2d93af7a1945b8ee14d0d2,037_Health_Bulletin_2013.pdf,214,recovered_exact_table_hash,ok,9,3,0,0,0,3,3,5,0.185185,0,0,9,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0179.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0180.csv,ea541e98ccb66ef71b1da7e2bd0d8a25950816d25128ac2897a2d0e88d79721a,037_Health_Bulletin_2013.pdf,214,recovered_exact_table_hash,ok,5,9,0,0,0,9,9,17,0.377778,0,1,14,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0180.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0181.csv,deadbc8aa9e1ef95766c822e66f8f903acc8fe2a0ac9c20af4c1fc290a714137,037_Health_Bulletin_2013.pdf,215,recovered_exact_table_hash,ok,6,9,0,0,0,9,9,19,0.351852,0,1,14,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0181.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0182.csv,526076c9cd9b66abaf38628c9581075a6e3db6730aeb4e25f47abba8758d0cb8,037_Health_Bulletin_2013.pdf,216,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0182.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0183.csv,d8ea364f915623af21b1caa496a28014bb89fa11e21e0c911d2cff0af258a448,037_Health_Bulletin_2013.pdf,217,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0183.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0184.csv,ed303e12c24e5017afc470b38139894f7d5a5ec06e5cd04de947711ebcf98d67,037_Health_Bulletin_2013.pdf,218,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0184.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0185.csv,43e30882d6b482d10192868d6de40debf3761e70948f46f437eed38a269b11bd,037_Health_Bulletin_2013.pdf,218,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0185.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0186.csv,62901f49e8ed7b1a889cdc0b45d018ca746433c6e2f40ceb3a9a718399732324,037_Health_Bulletin_2013.pdf,218,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0186.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0187.csv,77b94d04527104b06f092e55bab66007fc6cb189413723493cf1956039417d9c,037_Health_Bulletin_2013.pdf,219,recovered_conservative_token_match,ok,2,3,0,0,0,3,3,0,0.0,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0187.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0188.csv,9fc1f2c8cd78a358625fce48ea024e0c83cbcc5b7ab010d204566a2e932ac5fe,037_Health_Bulletin_2013.pdf,219,recovered_exact_table_hash,ok,12,4,0,0,0,4,4,11,0.229167,0,0,5,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0188.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0189.csv,bb984a9ae7ffb8d3a54c8b6690bb1b262bf77b2392dc858bf713e457798bd798,037_Health_Bulletin_2013.pdf,219,recovered_conservative_token_match,ok,4,4,0,0,0,4,4,8,0.5,0,0,3,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0189.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0190.csv,5d55153f68575048a5f1817bdf6ae918f15d1e9eab999e17c792447805aa0e94,037_Health_Bulletin_2013.pdf,220,recovered_exact_table_hash,ok,6,3,0,0,0,3,3,10,0.555556,0,0,2,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0190.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0191.csv,a5296446b1a7405c5bd04dff84f833426b0c477147dd83c84a51f899cdce4bc5,037_Health_Bulletin_2013.pdf,220,recovered_conservative_token_match,ok,4,3,0,0,0,3,3,6,0.5,0,0,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0191.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0192.csv,6a586e7346fa568dffa341cd8f6d308b010ba96e9ad31615ddd921a7fcc5b010,037_Health_Bulletin_2013.pdf,221,recovered_exact_table_hash,ok,17,3,0,0,0,3,3,33,0.647059,0,1,10,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0192.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0193.csv,9f5ff3d03e1428714d1de3083ed599cb1d7c90cc3bd1bfc7050f4fe1463e9a41,037_Health_Bulletin_2013.pdf,222,recovered_conservative_token_match,ok,4,3,0,0,0,3,3,6,0.5,0,1,1,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0193.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;empty_columns;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0194.csv,038061de32f6e28f686a937930b59ce2bfe23488fd834c7776e7ccbf067c2c5e,037_Health_Bulletin_2013.pdf,224,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,0,0.0,0,0,7,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0194.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0195.csv,ac67a33d6bc9aa4f58fffa9d406b7661f86f287dcfd4a448e40bd889d1aaf13a,037_Health_Bulletin_2013.pdf,225,recovered_exact_table_hash,ok,7,3,0,0,0,3,3,0,0.0,0,0,19,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0195.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0196.csv,1756bad5700f2af1305974b480387b9a0bfa9b16c558523357ce9df3e8bec49e,037_Health_Bulletin_2013.pdf,226,recovered_exact_table_hash,ok,10,3,0,0,0,3,3,2,0.066667,0,0,7,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0196.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0197.csv,6aca844a86d66a6f5889d16a8bd0611f19271d93ece5d4ca27103b592f629d1e,037_Health_Bulletin_2013.pdf,226,recovered_conservative_token_match,ok,4,3,0,0,0,3,3,2,0.166667,0,0,7,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0197.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0198.csv,1cc4f023a6ca75717099a11feb18a063d42585cbc6c18abcfcacad996b1a6e71,037_Health_Bulletin_2013.pdf,227,recovered_conservative_token_match,ok,3,3,0,0,0,3,3,2,0.222222,0,0,4,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0198.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0199.csv,ab7c8718cdc5eadb912aceeb7ef0aeea85fd32eef6b14e9617ff6ff2e432a6cf,037_Health_Bulletin_2013.pdf,228,recovered_exact_table_hash,ok,6,3,0,0,0,3,3,2,0.111111,0,0,13,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0199.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0200.csv,6cc748b8dbe131e7fd38abb85f494da0676a42c42b12eec6f5c9ed37ac9a7c3c,037_Health_Bulletin_2013.pdf,229,recovered_exact_table_hash,ok,5,4,0,0,0,4,4,7,0.35,0,0,8,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0200.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;high_internal_blank_ratio;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0201.csv,2d815f24a143af70319520f5e4dedc50c4cf098e3da8d92b14d6190099a5de09,037_Health_Bulletin_2013.pdf,229,recovered_conservative_token_match,ok,4,8,0,0,0,8,8,3,0.09375,0,0,12,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0201.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0202.csv,b23be8c7741d69726f647c77d0d217c905bd12b866416da1b0f2d5b7aec9f3f8,037_Health_Bulletin_2013.pdf,230,recovered_conservative_token_match,ok,4,6,0,0,0,6,6,3,0.125,0,0,8,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0202.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0203.csv,6be5e2a70943729f50880882fd9b4d57c09be4c18a9b44195187d5b09ead1e2d,037_Health_Bulletin_2013.pdf,230,recovered_exact_table_hash,ok,5,7,0,0,0,7,7,0,0.0,0,0,19,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0203.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
extracted_tables/037_Health_Bulletin_2013/table_0204.csv,82d2c881d6f4d4598c14be26429cd71467aee49b82b99d17e0b24ef5e5149ca4,037_Health_Bulletin_2013.pdf,231,recovered_conservative_token_match,ok,4,4,0,0,0,4,4,4,0.25,0,0,8,0,0,0,0,0,review,pass,review_required,blocked_quality_gate,no,0,quarantined_tables/037_Health_Bulletin_2013/table_0204.csv,review_blocked_raw_evidence,numeric_headers;placeholder_headers;multiline_or_merged_cells,retain_immutable_evidence
